,r,C,T,n,fold,best_alpha,mse,evs
0,10,2,1024,32,5,1.0,0.15863593791260824,0.40250083423418104
0,10,2,1024,64,5,1.0,0.16109997239442037,0.35822460952372415
0,10,2,1024,128,5,1.0,0.14601968898358605,0.42125039425347355
0,10,2,1024,256,5,1.0,0.14545948865144184,0.42335892686686494
0,10,2,1024,512,5,1.0,0.13568684456567098,0.4574718971793158
0,10,2,1024,1024,5,1.0,0.14655282510478662,0.4197054927090246
0,10,2,1024,2048,5,1.0,0.15222295663995666,0.39525149540983007
0,10,2,2048,16,5,1.0,0.17797964652099205,0.29363458093361183
0,10,2,2048,32,5,1.0,0.13956416990872814,0.4532210407103222
0,10,2,2048,64,5,1.0,0.15681137031539955,0.37489099963803885
0,10,2,2048,128,5,1.0,0.12665643803732698,0.49465407634968994
0,10,2,2048,256,5,1.0,0.14560717596622405,0.4260008530022922
0,10,2,2048,512,5,1.0,0.1259007266111174,0.5009680889735855
0,10,2,2048,1024,5,1.0,0.1277899683162848,0.4903800991973757
0,10,2,2048,2048,5,1.0,0.11957915714906711,0.523653811631152
0,10,10,16,16,5,0.1,15.150227335864994,-0.3781570704291062
0,10,10,16,32,5,0.01,1.7262345661973726,0.7549580400952953
0,10,10,16,64,5,0.01,7.999616144372626,0.6056198587891444
0,10,10,16,128,5,0.01,8.19552863645199,0.6003956302771057
0,10,10,16,256,5,0.01,2.9070565813568487,0.5955757217671211
0,10,10,16,512,5,0.01,8.481613492140028,0.6143380983029387
0,10,10,16,1024,5,0.01,4.043820242567682,0.5717635090054376
0,10,10,16,2048,5,0.1,2.975436667997604,0.7160535477030121
0,10,10,32,16,5,0.01,7.893395557351202,0.20301091971264973
0,10,10,32,32,5,0.01,5.601362769079584,0.3632211579488417
0,10,10,32,64,5,0.01,5.191471156212533,0.42606389521722854
0,10,10,32,128,5,0.01,4.027288598906379,0.5950677754008291
0,10,10,32,256,5,0.01,2.019570716613276,0.6555189314460103
0,10,10,32,512,5,0.01,8.071277062637852,0.4921655626041276
0,10,10,32,1024,5,0.01,4.766790785512289,0.5743136029285776
0,10,10,32,2048,5,0.01,4.303368140935917,0.3224349272653432
0,10,10,64,16,5,0.01,5.754787162523965,0.21222984778855514
0,10,10,64,32,5,0.01,5.997653497970249,0.27819474486857443
0,10,10,64,64,5,0.01,4.274282907149591,0.5290605319005272
0,10,10,64,128,5,1.0,4.771312274267955,0.6150819663457175
0,10,10,64,256,5,0.1,3.938571696922133,0.644695538321937
0,10,10,64,512,5,0.01,3.6424349566091463,0.5310614430810103
0,10,10,64,1024,5,0.1,2.6829263368034377,0.709077862427575
0,10,10,64,2048,5,0.1,3.28466050487219,0.6575528057502319
0,10,10,128,16,5,0.1,5.687391095780821,0.24847073199540815
0,10,10,128,32,5,1.0,5.937476851110951,0.4870806396803743
0,10,10,128,64,5,1.0,3.317493473263741,0.7049630317274834
0,10,10,128,128,5,1.0,4.550758383345664,0.6020208904655049
0,10,10,128,256,5,0.1,2.9292875716399935,0.6354329318918248
0,10,10,128,512,5,1.0,3.083498499110833,0.6286602397445574
0,10,10,128,1024,5,0.1,3.305228387182604,0.5859981667200833
0,10,10,128,2048,5,0.1,3.8119973489620587,0.6017302617049973
0,10,10,256,16,5,1.0,5.470393823778084,0.288643420817717
0,10,10,256,32,5,1.0,4.070764271414318,0.4552675786151651
0,10,10,256,64,5,1.0,3.086067082518455,0.624135964132966
0,10,10,256,128,5,0.1,3.8200900781078273,0.5477409147424588
0,10,10,256,256,5,1.0,2.6729927031176652,0.6188927859094611
0,10,10,256,512,5,0.1,3.3129987476485914,0.6077962952187397
0,10,10,256,1024,5,1.0,2.21524414749054,0.7252793280819119
0,10,10,256,2048,5,1.0,2.71650058478468,0.6584521882517669
0,10,10,512,16,5,1.0,4.494625783669624,0.4418110672937816
0,10,10,512,32,5,1.0,3.6474627158333863,0.5404741989870676
0,10,10,512,64,5,1.0,2.871939265623902,0.6359799760424627
0,10,10,512,128,5,1.0,2.8039687307824495,0.652784955769317
0,10,10,512,256,5,1.0,3.038499643766629,0.6459529436126604
0,10,10,512,512,5,1.0,2.2619945128061776,0.7387026740370524
0,10,10,512,1024,5,1.0,2.445988680302647,0.6968650695304548
0,10,10,512,2048,5,1.0,2.218756133551734,0.7104674745669451
0,10,10,1024,16,5,1.0,4.96192532108799,0.40624555151827013
0,10,10,1024,32,5,1.0,3.713748215091654,0.546915236836057
0,10,10,1024,64,5,1.0,3.0202872898332913,0.6376992225540972
0,10,10,1024,128,5,1.0,2.8642040952513854,0.6403626888728737
0,10,10,1024,256,5,1.0,2.610365677474679,0.690582320793365
0,10,10,1024,512,5,1.0,2.367214682585435,0.7111086530143191
0,10,10,1024,1024,5,1.0,2.407040548642788,0.7210937533706525
0,10,10,1024,2048,5,1.0,2.4267630041430173,0.7068716881935108
0,10,10,2048,16,5,1.0,4.569610394684261,0.44221096644041835
0,10,10,2048,32,5,1.0,3.5272040992653757,0.584390482212589
0,10,10,2048,64,5,1.0,3.170078623417414,0.6243181086939729
0,10,10,2048,128,5,1.0,2.872442250675478,0.6393126263004623
0,10,10,2048,256,5,1.0,2.6286447928359777,0.6862175662890676
0,10,10,2048,512,5,1.0,2.472288895359875,0.705264731107211
0,10,10,2048,1024,5,1.0,2.3588082453414567,0.7115091962117426
0,10,10,2048,2048,5,1.0,2.271263462497136,0.7314102476821418
0,2,2,16,16,6,0.01,0.14527563554375855,0.44061422028707575
0,2,2,16,32,6,1.0,0.48090157631787533,0.3511695847552274
0,2,2,16,64,6,0.01,0.1938467726041985,0.4527646984027974
0,2,2,16,128,6,0.1,0.38927982990632237,-0.19037132771945298
0,2,2,16,256,6,0.01,0.46433670284325435,-0.34775780628022424
0,2,2,16,512,6,0.01,0.2813997232641856,0.5623266469291748
0,2,2,16,1024,6,0.01,0.4850905413437761,0.1158811298723531
0,2,2,16,2048,6,0.01,0.3837557452472972,0.413315468497793
0,2,2,32,16,6,0.01,0.2447870641224773,0.27159496090075896
0,2,2,32,32,6,0.1,0.32147527163504197,-0.20259810008346046
0,2,2,32,64,6,0.1,0.2345236439950661,0.522118007868072
0,2,2,32,128,6,0.1,0.1714028926331278,0.4526027896742407
0,2,2,32,256,6,0.01,0.20354618249032172,0.30660225595040713
0,2,2,32,512,6,0.01,0.1177759184786584,0.709357826785413
0,2,2,32,1024,6,0.1,0.33969142373590566,-0.10749337774997536
0,2,2,32,2048,6,0.1,0.25510274326343957,0.22482179900125232
0,2,2,64,16,6,1.0,0.3368383599044856,-0.1228778205464729
0,2,2,64,32,6,0.1,0.21832477820746518,0.18754128498794753
0,2,2,64,64,6,0.01,0.21557369394034748,0.1354320324420646
0,2,2,64,128,6,0.1,0.23289428116547362,0.2845371401571032
0,2,2,64,256,6,0.1,0.15043435058248816,0.396508340384086
0,2,2,64,512,6,0.01,0.2734369590385545,-0.0684365054783127
0,2,2,64,1024,6,1.0,0.2601416908317745,0.36376609528517734
0,2,2,64,2048,6,0.1,0.27116178181594075,0.06283032741726169
0,2,2,128,16,6,0.1,0.2349525924345538,0.07429687436537424
0,2,2,128,32,6,0.1,0.16755709713712436,0.32469181662664515
0,2,2,128,64,6,0.1,0.14145443719833395,0.4539006577259168
0,2,2,128,128,6,0.1,0.12723352950752964,0.5344311988912225
0,2,2,128,256,6,0.1,0.15266025233029246,0.40069945405210583
0,2,2,128,512,6,0.1,0.13260762779694468,0.477309180075949
0,2,2,128,1024,6,0.1,0.10122646360880955,0.5948826949130434
0,2,2,128,2048,6,1.0,0.18065140001682753,0.34325977892681336
0,2,2,256,16,6,1.0,0.1454300961151106,0.4208823664145589
0,2,2,256,32,6,1.0,0.13675664874851606,0.4549199307851728
0,2,2,256,64,6,0.1,0.13827334573267752,0.44588052102147435
0,2,2,256,128,6,0.1,0.11406020603922828,0.5537388916859809
0,2,2,256,256,6,0.1,0.12593101901379994,0.5019147792196741
0,2,2,256,512,6,0.1,0.11708827347097558,0.5361734875110357
0,2,2,256,1024,6,0.1,0.13749863790479497,0.45514992105872776
0,2,2,256,2048,6,0.1,0.10044543205010023,0.6000453400702374
0,2,2,512,16,6,1.0,0.13591053577235687,0.45223630542551774
0,2,2,512,32,6,0.1,0.13189810733309634,0.4820362322412709
0,2,2,512,64,6,1.0,0.14459205665773012,0.43339931778429064
0,2,2,512,128,6,0.1,0.13807394456790945,0.44457091662712045
0,2,2,512,256,6,1.0,0.1142505475520143,0.5434391980791553
0,2,2,512,512,6,0.1,0.10722586218918331,0.5714467232420697
0,2,2,512,1024,6,0.1,0.12401850307448548,0.5111125015683294
0,2,2,512,2048,6,1.0,0.11598148256736462,0.537032053194842
0,2,2,1024,16,6,1.0,0.12658904458710385,0.4960732350256791
0,2,2,1024,32,6,1.0,0.12942420162240076,0.48287862108213075
0,2,2,1024,64,6,0.1,0.12647654542177697,0.4942099727066055
0,2,2,1024,128,6,1.0,0.12899260032493456,0.48732349606488023
0,2,2,1024,256,6,0.1,0.1081345334026114,0.5673945697664169
0,2,2,1024,512,6,0.1,0.10354718618898112,0.5853453395790003
0,2,2,1024,1024,6,0.1,0.11125024183364536,0.5549425645910047
0,2,2,1024,2048,6,0.1,0.10516322909722103,0.578026935426714
0,2,2,2048,16,6,1.0,0.12657073976228717,0.4956129735128162
0,2,2,2048,32,6,0.1,0.11751194176597657,0.5305402690778805
0,2,2,2048,64,6,1.0,0.11986741351018404,0.5209027763459855
0,2,2,2048,128,6,0.1,0.10477923596326405,0.5808791479188464
0,2,2,2048,256,6,0.1,0.11410136436973586,0.543720897662573
0,2,2,2048,512,6,0.1,0.09760395591786877,0.6095663346533927
0,2,2,2048,1024,6,0.01,0.10765766853687832,0.5693638298422594
0,2,2,2048,2048,6,0.01,0.10605081615102943,0.5796596226104607
0,2,10,16,16,6,0.01,10.343833540879777,0.0960468929772198
0,2,10,16,32,6,0.01,7.890669049653438,0.3635025728656359
0,2,10,16,64,6,0.1,5.362533100242442,0.5319019952632427
0,2,10,16,128,6,0.01,5.118662657790625,-0.17814151228584518
0,2,10,16,256,6,0.01,4.963619155984965,0.035413188114996386
0,2,10,16,512,6,0.01,2.556569272469937,0.2716002279895744
0,2,10,16,1024,6,0.01,6.187297322826387,0.4602517642954904
0,2,10,16,2048,6,0.1,14.338021861595278,0.007421595231852374
0,2,10,32,16,6,0.01,13.359879565872966,0.10050969678025024
0,2,10,32,32,6,1.0,3.56089335666979,0.5143779548870206
0,2,10,32,64,6,0.01,6.3456710922386215,0.258276433467275
0,2,10,32,128,6,0.1,6.213635481423919,0.1876040635416445
0,2,10,32,256,6,0.01,3.096606537616518,0.4585452411823707
0,2,10,32,512,6,0.01,5.743050570645307,-0.2844446405411565
0,2,10,32,1024,6,0.01,7.989351435233353,-0.25932811092844377
0,2,10,32,2048,6,1.0,8.16712712552473,0.3362513307164302
0,2,10,64,16,6,0.1,8.508475283577992,0.3075170677411202
0,2,10,64,32,6,0.1,4.5704613090885156,0.5943389574059657
0,2,10,64,64,6,0.1,4.200052307143697,0.37456804188935844
0,2,10,64,128,6,0.1,5.350417818267248,0.26935314129322163
0,2,10,64,256,6,0.1,4.8454992959230605,0.39369873074938755
0,2,10,64,512,6,0.1,3.6872672845747427,0.4223369486498436
0,2,10,64,1024,6,0.1,3.982962306621795,0.6684645745287245
0,2,10,64,2048,6,0.01,3.4928289350163046,0.5196039816607771
0,2,10,128,16,6,1.0,7.274192349064412,0.29530408877677816
0,2,10,128,32,6,1.0,4.569673989972236,0.5827119570083659
0,2,10,128,64,6,0.1,5.262444929122696,0.36365874851383606
0,2,10,128,128,6,1.0,3.56598839156264,0.5028982465894349
0,2,10,128,256,6,0.1,3.7002926247654786,0.5624981970507918
0,2,10,128,512,6,0.1,3.1579931353396136,0.5832332058890175
0,2,10,128,1024,6,0.1,3.9474206733999284,0.5555654486142508
0,2,10,128,2048,6,1.0,4.714875490026715,0.4958108059580697
0,2,10,256,16,6,1.0,7.067070308377006,0.2778111308701726
0,2,10,256,32,6,1.0,3.9036785201191497,0.6165013554919384
0,2,10,256,64,6,0.1,3.525682252116746,0.573448923531817
0,2,10,256,128,6,1.0,3.3680239048390996,0.5536848413516531
0,2,10,256,256,6,1.0,3.5629217101728337,0.6157209651999935
0,2,10,256,512,6,1.0,3.4010579201322777,0.6502703856282634
0,2,10,256,1024,6,1.0,3.4196224705860603,0.6032522374073539
0,2,10,256,2048,6,0.1,3.1190957473547734,0.6092724107125767
0,2,10,512,16,6,1.0,4.603585132486547,0.454244176437139
0,2,10,512,32,6,1.0,4.092744260740453,0.5886573592778737
0,2,10,512,64,6,1.0,3.9525397393773747,0.5390889556758395
0,2,10,512,128,6,1.0,2.9889467049132,0.6244778215338878
0,2,10,512,256,6,1.0,3.282651699466022,0.6409368924308272
0,2,10,512,512,6,1.0,3.286219688163203,0.6179417153799089
0,2,10,512,1024,6,1.0,3.3433740476149256,0.5972981431912177
0,2,10,512,2048,6,1.0,3.0930734743640818,0.6398704617679192
0,2,10,1024,16,6,1.0,4.564222079364375,0.4625061668845545
0,2,10,1024,32,6,1.0,3.91330043964975,0.555237450878679
0,2,10,1024,64,6,1.0,3.4232047061341393,0.5735826416730879
0,2,10,1024,128,6,1.0,2.9166632134032473,0.6608337510287103
0,2,10,1024,256,6,1.0,3.1808487667705414,0.6340950546816126
0,2,10,1024,512,6,1.0,2.7720251506207405,0.6654646440049274
0,2,10,1024,1024,6,1.0,2.7785732748375853,0.6823560397497557
0,2,10,1024,2048,6,1.0,2.811827311905759,0.6641799650088186
0,2,10,2048,16,6,1.0,4.218729771982629,0.49954820591059024
0,2,10,2048,32,6,1.0,3.3227766187549572,0.5923191317664649
0,2,10,2048,64,6,1.0,3.0033347663212835,0.633770796425548
0,2,10,2048,128,6,1.0,2.9294230893882416,0.6424362019680645
0,2,10,2048,256,6,1.0,2.9362788425041293,0.6443489282280281
0,2,10,2048,512,6,1.0,2.4767063229174013,0.6973051151586331
0,2,10,2048,1024,6,1.0,2.55260062553721,0.6839421390468141
0,2,10,2048,2048,6,1.0,2.4714788490731694,0.7006978836907212
0,10,2,16,16,6,0.01,0.3429180955919058,-0.08139512335317733
0,10,2,16,32,6,0.01,0.6738580630569403,0.08388693389674717
0,10,2,16,64,6,0.01,0.40986278638127344,0.07695085128770573
0,10,2,16,128,6,0.01,0.36033014120607887,0.444143526600403
0,10,2,16,256,6,0.01,0.09156117977158898,0.0
0,10,2,16,512,6,0.01,0.29982167786900243,0.04440655748360611
0,10,2,16,1024,6,0.01,1.241557843144904,-0.030322430954638824
0,10,2,16,2048,6,0.01,0.4841646452609075,0.500665957920348
0,10,2,32,16,6,0.01,0.21526417033211595,0.27954482886220977
0,10,2,32,32,6,0.1,0.7702667642237101,-0.15199590820850428
0,10,2,32,64,6,0.01,0.411269624446595,0.25564336348643235
0,10,2,32,128,6,0.01,0.24289419195667905,0.09642629576464934
0,10,2,32,256,6,0.01,0.3771693077990862,0.10205792495002297
0,10,2,32,512,6,0.01,0.39871738083655284,0.16991288622156686
0,10,2,32,1024,6,0.01,0.22234526996089457,0.3065198489850276
0,10,2,32,2048,6,0.01,0.3634454671183034,-0.18491257991702792
0,10,2,64,16,6,0.01,0.2423520769914378,-0.07201197461111808
0,10,2,64,32,6,0.01,0.31747194142863266,0.24574764151912187
0,10,2,64,64,6,0.1,0.25050348592714045,-0.03447063410348661
0,10,2,64,128,6,0.01,0.172248067422263,0.39236566087401903
0,10,2,64,256,6,0.01,0.20364452677839956,0.22379580358916162
0,10,2,64,512,6,0.01,0.20278529504550613,0.30741396999698045
0,10,2,64,1024,6,0.1,0.18874539729408146,0.3746322336005389
0,10,2,64,2048,6,0.01,0.21779597441131954,0.3232557116472924
0,10,2,128,16,6,0.1,0.1912492653568442,0.2840803088707725
0,10,2,128,32,6,0.1,0.19338055916720312,0.268868890509249
0,10,2,128,64,6,0.1,0.15745864619820688,0.39203942080206955
0,10,2,128,128,6,0.1,0.1653067007969168,0.45888740590155963
0,10,2,128,256,6,0.1,0.21762684094668544,0.20081562303013778
0,10,2,128,512,6,0.1,0.21133454854386569,0.3335327007052472
0,10,2,128,1024,6,0.1,0.21521960578388938,0.2137209314581897
0,10,2,128,2048,6,1.0,0.21617654396909058,0.2342596956096371
0,10,2,256,16,6,0.1,0.18237838634723164,0.289176165397271
0,10,2,256,32,6,0.1,0.15453776517108167,0.38390705722907614
0,10,2,256,64,6,1.0,0.1907624155897999,0.3022673415241033
0,10,2,256,128,6,0.1,0.18215935834054378,0.30979029965702154
0,10,2,256,256,6,1.0,0.18210090183241637,0.31466763067664494
0,10,2,256,512,6,0.1,0.24544099138391384,0.10256636603814029
0,10,2,256,1024,6,0.1,0.15215747823774434,0.4400386381323008
0,10,2,256,2048,6,1.0,0.1831432379086122,0.2692731144942545
0,10,2,512,16,6,1.0,0.17231107431904805,0.32843059426792054
0,10,2,512,32,6,1.0,0.18821113577523668,0.27420349795793797
0,10,2,512,64,6,0.1,0.17997620795889607,0.31610787294408604
0,10,2,512,128,6,1.0,0.17311812184410677,0.377251020866908
0,10,2,512,256,6,1.0,0.13980815405572106,0.4637986366895225
0,10,2,512,512,6,1.0,0.12619103847462576,0.5033638281653645
0,10,2,512,1024,6,1.0,0.15056074548979437,0.42635310758376577
0,10,2,512,2048,6,1.0,0.15159080976433953,0.4214411761976272
0,10,2,1024,16,6,1.0,0.1626048866477276,0.35358922529061587
0,10,2,1024,32,6,1.0,0.15201832040062843,0.3979430276590109
0,10,2,1024,64,6,1.0,0.15076548993515484,0.3990125978675376
0,10,2,1024,128,6,1.0,0.15987862114861184,0.3766906396849794
0,10,2,1024,256,6,1.0,0.14253331434600977,0.4357123916011021
0,10,2,1024,512,6,1.0,0.1502716312158341,0.4402353818039568
0,10,2,1024,1024,6,1.0,0.11967716274103615,0.5374267370217183
0,10,2,1024,2048,6,1.0,0.16495296500920587,0.3763286090657575
0,10,2,2048,16,6,1.0,0.16811268868098703,0.32992263812700395
0,10,2,2048,32,6,1.0,0.1506916933498219,0.3997197777401731
0,10,2,2048,64,6,1.0,0.13301610481856865,0.4718895146721944
0,10,2,2048,128,6,1.0,0.1304745495116846,0.489664613019305
0,10,2,2048,256,6,1.0,0.13001112091102535,0.48069576961899074
0,10,2,2048,512,6,1.0,0.12571983363780656,0.5061231084228369
0,10,2,2048,1024,6,1.0,0.13622710325715043,0.45438134365796135
0,10,2,2048,2048,6,1.0,0.13021230094574127,0.47871491710849257
0,10,10,16,16,6,0.1,5.566744301197716,0.53576039801005
0,10,10,16,32,6,0.01,3.3021627185545364,0.6306137866872508
0,10,10,16,64,6,0.01,1.7482582104488555,0.8228190212721733
0,10,10,16,128,6,0.01,2.133151438336971,0.7020023623340785
0,10,10,16,256,6,0.01,2.422070168815915,0.5537619679707387
0,10,10,16,512,6,0.01,2.152283386358179,0.686709775617599
0,10,10,16,1024,6,0.01,3.1946908848118842,0.7309558626859458
0,10,10,16,2048,6,0.1,9.778982111999428,0.3448806728016297
0,10,10,32,16,6,0.01,9.34218026535605,0.44747266765881133
0,10,10,32,32,6,0.01,7.699201343245852,0.41017259403912065
0,10,10,32,64,6,0.01,3.417994473580193,0.6859119964587326
0,10,10,32,128,6,0.01,4.18213531616072,0.5721593048715573
0,10,10,32,256,6,0.01,5.677792971966177,0.5505477999376613
0,10,10,32,512,6,0.01,2.302858245902419,0.7594854582288126
0,10,10,32,1024,6,0.01,1.2340399759231906,0.7799609823985552
0,10,10,32,2048,6,0.01,3.2913670834828146,0.5465594241022861
0,10,10,64,16,6,0.01,5.933945759384982,0.3447457212387486
0,10,10,64,32,6,0.01,5.997536105809461,0.3542459026100634
0,10,10,64,64,6,0.01,3.769096527979559,0.6434695788932698
0,10,10,64,128,6,1.0,6.558280664585676,0.4297766322068304
0,10,10,64,256,6,0.1,1.941888933727864,0.7877433255840351
0,10,10,64,512,6,0.01,3.2230503535149566,0.5028249736044905
0,10,10,64,1024,6,0.1,3.567185243230265,0.5559579522323908
0,10,10,64,2048,6,0.1,2.491183585162962,0.8241739807125061
0,10,10,128,16,6,0.1,5.985658222870908,0.3401338617214138
0,10,10,128,32,6,1.0,4.76603088158145,0.399120032637038
0,10,10,128,64,6,1.0,3.7625138016855564,0.5664177282475304
0,10,10,128,128,6,1.0,3.882801009600231,0.5381654448316109
0,10,10,128,256,6,0.1,3.22488058808304,0.6421245119995305
0,10,10,128,512,6,1.0,2.719203732167614,0.6297177368024998
0,10,10,128,1024,6,0.1,3.1798375985592453,0.6893429749509224
0,10,10,128,2048,6,0.1,3.3967676067328085,0.5362423229172991
0,10,10,256,16,6,1.0,5.384615987803475,0.38040545275841997
0,10,10,256,32,6,1.0,3.714155009061768,0.541970593512084
0,10,10,256,64,6,1.0,2.718031833623347,0.673880339872236
0,10,10,256,128,6,0.1,3.518337339360609,0.5557165892655858
0,10,10,256,256,6,1.0,3.2047657714348334,0.632330289291522
0,10,10,256,512,6,0.1,3.5885634205859827,0.47821403985716204
0,10,10,256,1024,6,1.0,2.836369522387419,0.6527538081374816
0,10,10,256,2048,6,1.0,2.817153923175466,0.6207709267396215
0,10,10,512,16,6,1.0,4.407767966148569,0.43697058410659295
0,10,10,512,32,6,1.0,3.6766579631462486,0.5335580200434458
0,10,10,512,64,6,1.0,3.086708764680242,0.63786084646754
0,10,10,512,128,6,1.0,2.99672704128222,0.639561311004091
0,10,10,512,256,6,1.0,2.740560635137127,0.6475654201925212
0,10,10,512,512,6,1.0,3.1055892764195434,0.6085295048956401
0,10,10,512,1024,6,1.0,2.3851864967520715,0.7359718748447075
0,10,10,512,2048,6,1.0,2.4878924465861343,0.6737600381463019
0,10,10,1024,16,6,1.0,4.030377031841731,0.5028979045474553
0,10,10,1024,32,6,1.0,3.4174633886094803,0.5813094664597092
0,10,10,1024,64,6,1.0,3.0307193397757217,0.6373940600415038
0,10,10,1024,128,6,1.0,3.034904268494805,0.6543135535729201
0,10,10,1024,256,6,1.0,2.737317705888253,0.6862580840265612
0,10,10,1024,512,6,1.0,2.5943862620771276,0.6919287326198118
0,10,10,1024,1024,6,1.0,2.3725550016477612,0.7315984786676321
0,10,10,1024,2048,6,1.0,2.5134681681208706,0.6903407788372848
0,10,10,2048,16,6,1.0,4.05262699683718,0.5157559819087563
0,10,10,2048,32,6,1.0,3.263484481597784,0.5890891983133706
0,10,10,2048,64,6,1.0,2.879210101220898,0.655940553207355
0,10,10,2048,128,6,1.0,2.69957330680107,0.6650589582742247
0,10,10,2048,256,6,1.0,2.654750729512564,0.6732852635324899
0,10,10,2048,512,6,1.0,2.2604113101304413,0.7165417188405654
0,10,10,2048,1024,6,1.0,2.489967026819677,0.7120375937321679
0,10,10,2048,2048,6,1.0,2.5220479590594396,0.7088155360054289
0,2,2,16,16,7,0.01,0.4472679319728151,-0.1823684988773251
0,2,2,16,32,7,1.0,0.3945497149397401,0.393461925734524
0,2,2,16,64,7,0.01,0.33876010779573396,0.4943892342890043
0,2,2,16,128,7,0.1,1.389473755305642,-0.9233848081425426
0,2,2,16,256,7,0.01,1.0524760415585672,-3.205247938606221
0,2,2,16,512,7,0.01,0.47270694018401205,0.2784648553465845
0,2,2,16,1024,7,0.01,0.6303955578858818,0.00629075757693065
0,2,2,16,2048,7,0.01,0.42494854995529496,-0.5244783689118757
0,2,2,32,16,7,0.01,0.25786578907139646,0.05266184348832448
0,2,2,32,32,7,0.1,0.2655414325648583,-0.057415778532093675
0,2,2,32,64,7,0.1,0.2191665325255689,-0.00720529162617356
0,2,2,32,128,7,0.1,0.4369572950086612,-0.3242737583772852
0,2,2,32,256,7,0.01,0.5217687238416067,-1.3802185026259672
0,2,2,32,512,7,0.01,0.39118139349180536,-0.4063394801845899
0,2,2,32,1024,7,0.1,0.2424874074793263,-0.010726689477428275
0,2,2,32,2048,7,0.1,0.21946560750560473,0.15273535838249408
0,2,2,64,16,7,1.0,0.2844229989268792,0.17447042069283147
0,2,2,64,32,7,0.1,0.1982394422411228,0.33125696728500187
0,2,2,64,64,7,0.01,0.2785425810742177,-0.030961178258287703
0,2,2,64,128,7,0.1,0.20123527855929377,0.19746797119816362
0,2,2,64,256,7,0.1,0.18965847849845927,0.2539114097624513
0,2,2,64,512,7,0.01,0.2099388758145079,0.18098178812270838
0,2,2,64,1024,7,1.0,0.2819354867112586,-0.06152140070924661
0,2,2,64,2048,7,0.1,0.14596530721769868,0.41706972593775526
0,2,2,128,16,7,0.1,0.23732244713685052,0.08610738281985497
0,2,2,128,32,7,0.1,0.2067513616204099,0.24599997695122278
0,2,2,128,64,7,0.1,0.16007575061875196,0.4802089063223177
0,2,2,128,128,7,0.1,0.1933971689666819,0.24272968607194867
0,2,2,128,256,7,0.1,0.17101475814923126,0.3385954100347106
0,2,2,128,512,7,0.1,0.21357100497054132,0.23181648028112534
0,2,2,128,1024,7,0.1,0.2406773781035469,0.15826712254500397
0,2,2,128,2048,7,1.0,0.18727199765040245,0.35615092345446053
0,2,2,256,16,7,1.0,0.17174102157577875,0.3493003794562063
0,2,2,256,32,7,1.0,0.16282125148868298,0.38759485187835097
0,2,2,256,64,7,0.1,0.1320949541208465,0.46328335323972514
0,2,2,256,128,7,0.1,0.13909414616117405,0.4441725814177212
0,2,2,256,256,7,0.1,0.1496546379440693,0.4337047916981286
0,2,2,256,512,7,0.1,0.19657461932395393,0.21725163228893818
0,2,2,256,1024,7,0.1,0.19011724868987617,0.24334450338104274
0,2,2,256,2048,7,0.1,0.1144949481215431,0.5392100880153592
0,2,2,512,16,7,1.0,0.15095776900432273,0.4001588006553253
0,2,2,512,32,7,0.1,0.14184344602592885,0.4370852379355148
0,2,2,512,64,7,1.0,0.12919809811834632,0.48434941238790385
0,2,2,512,128,7,0.1,0.12801306085747183,0.4896072094024998
0,2,2,512,256,7,1.0,0.12984402911416446,0.4947394850909502
0,2,2,512,512,7,0.1,0.16346032343277828,0.38832440547483116
0,2,2,512,1024,7,0.1,0.14360256190415183,0.4392714169730544
0,2,2,512,2048,7,1.0,0.12454258210617608,0.4940166716218195
0,2,2,1024,16,7,1.0,0.13749149466435068,0.44715559968500496
0,2,2,1024,32,7,1.0,0.13833513419609977,0.4582174985123426
0,2,2,1024,64,7,0.1,0.11333111049574612,0.5458672361579898
0,2,2,1024,128,7,1.0,0.11810601994503317,0.5449630587225255
0,2,2,1024,256,7,0.1,0.12167455703272517,0.5217957091411156
0,2,2,1024,512,7,0.1,0.12153213893090398,0.5163413449000833
0,2,2,1024,1024,7,0.1,0.12022898640681806,0.5201671937930089
0,2,2,1024,2048,7,0.1,0.11632527804324998,0.5362113637112946
0,2,2,2048,16,7,1.0,0.1324899983001895,0.47030110140742387
0,2,2,2048,32,7,0.1,0.11854473329450163,0.5260713239229868
0,2,2,2048,64,7,1.0,0.11450099964924965,0.5421753835810819
0,2,2,2048,128,7,0.1,0.10382433240372019,0.5846503883500458
0,2,2,2048,256,7,0.1,0.11160335844446295,0.5556432674526693
0,2,2,2048,512,7,0.1,0.11034648863877974,0.5587548853895778
0,2,2,2048,1024,7,0.01,0.10923091539287952,0.5631200750073004
0,2,2,2048,2048,7,0.01,0.11565567951662536,0.5419833586177609
0,2,10,16,16,7,0.01,7.60659834836883,-0.091939965635365
0,2,10,16,32,7,0.01,6.849821900845234,0.253955561368873
0,2,10,16,64,7,0.1,15.878855600184625,0.10891809078697812
0,2,10,16,128,7,0.01,7.915348010152061,0.16552621857623595
0,2,10,16,256,7,0.01,7.168222317928896,0.6788459986429793
0,2,10,16,512,7,0.01,11.587982757701312,0.1804721151465304
0,2,10,16,1024,7,0.01,11.890830074221414,-0.2431964192342584
0,2,10,16,2048,7,0.1,3.9137393368554543,0.3043257816642152
0,2,10,32,16,7,0.01,2.968085947420071,0.6296716429149771
0,2,10,32,32,7,1.0,4.281727288715514,0.4882955452179125
